Word;lexema;Tristeza;Miedo;Alegria;Ira;Asco
ábaco;;1,2;1,2;1,45;1,29;1
abad;;1,35;1,56;1,71;1,24;2,23
abadesa;;1,64;1,4;1,36;1,69;1,33
rota		2,47	2,25	1,3	2,6	1,74
rotación		1,38	1,62	1,69	1,28	1,31
rotativo		1,35	1,35	2	1,3	1,4
roto		3,3	2,37	1,23	2,67	1,27
rotonda		1,45	1,8	1,25	1,95	1,1
rotor		1,31	1,13	1,6	1,18	1,38
rotulador		1,07	1,03	1,87	1,07	1,03
rotuladores		1	1	2,5	1,1	1,25
rotular		1,03	1	1,72	1	1,03
rótulo		1,05	1,1	2	1,2	1,2
rotundidad		1,8	1,4	1,75	2,21	1,17
rotundo		1,5	1,32	1,8	1,9	1,7
rotura		3,62	3,52	1,34	2,72	1,83
rozar		1,5	1,3	2,47	1,55	1,65
rubeola		2,47	3	1,14	2	3,06
rubí		1	1	2,7	1,2	1
rubia		1,2	1,05	2,3	1,15	1,1
rubio		1,13	1,17	2,17	1,2	1,17
rublo		1,17	1,1	2,13	1	1
rubor		1,75	1,53	2,75	1,39	1,25
rudeza		1,95	1,58	1,15	2,35	1,95
rudimentaria		1,74	1,25	1,65	1,47	1,32
rudo		1,79	1,93	1,25	2,21	1,89
rueda		1,1	1,43	1,4	1,03	1,1
ruedas		1,25	1,1	1,75	1,25	1,1
ruedo		1,79	1,56	1,4	1,68	1,55
rugby		1,3	1,4	1,75	1,35	1,6
rugido		1,17	2,9	1,2	2,3	1,17
rugir		1,3	2	1,8	2,3	1,2
ruido		1,57	2	1,6	2,73	1,53
ruidosa		2	1,75	1,8	3,2	2,2
ruidoso		1,37	1,43	1,47	3,2	1,47
ruin		2,73	1,9	1,03	3,57	2,93
ruina		4,15	2,8	1,05	2,3	1,85
ruinoso		3,15	2,5	1,16	2,74	2,1
ruiseñor		1,14	1,21	3,14	1,03	1,21
ruleta		1,15	1,95	1,95	1,45	1,65
rumano		1,25	1,4	1,6	1,7	1,6
rumba		1,05	1,2	3,45	1,05	1,15
rumbo		1,35	1,4	2,32	1,05	1,05
rumor		2,2	2,5	1,5	3,6	2,8
rupestre		1,2	1,11	2,05	1,05	1,15
rupia		1,2	1	2,33	1,2	1,27
ruptura		4,03	2,93	1,27	2,57	2,1
rural		1,6	1,6	3,37	1,2	1,5
rusia		1,5	1,3	1,9	1,55	1,1
ruta		1,05	1,3	2,8	1,35	1,1
rutina		2,65	2,05	1,8	2,45	3,05
rutinaria		2,25	1,75	1,7	2,15	1,9
sábado		1	1,1	4,6	1,35	1,15
sabana		1	1,5	2,3	1,05	1,35
sábana		1,35	1,05	2,85	1,05	1,25
saber		1,1	1,3	3,2	1,15	1,11
sabia		1,1	1	2,9	1	1,15
sabiduría		1,27	1,27	4,1	1,2	1,17
sabiendas		1,15	1,44	2,06	1,37	1,25
sabio		1,43	1,47	3,67	1,23	1,17
sable		1,94	2,79	1,26	1,88	1,75
sabor		1,4	1,5	3,5	1,17	2,27
saborear		1,15	1,1	3,55	1,35	1,16
sabotaje		2,95	2,79	1,4	3,37	2,7
sabrosa		1	1,1	3,9	1,05	1,1
sacacorchos		1	1,3	2,21	1,15	1,15
sacada		1,18	1,39	2	1,35	1,5
sacapuntas		1	1,03	1,23	1,03	1,07
sacar		1,45	1,1	1,8	1,35	1,25
sacerdocio		2,05	2,42	1,37	2,3	2,61
sacerdotal		1,6	1,55	1,35	2	2,1
sacerdote		2	1,4	1,37	2,17	2,27
sacerdotisa		1,35	1,42	1,25	1,4	1,9
saciar		1,55	1,45	2,85	1,5	1,1
saciedad		1,52	1,48	2,55	1,55	1,72
saco		1,4	1,6	1,13	1,2	1,17
sacramentar		1,41	1,61	1,61	1,65	2,06
sacramento		1,56	1,45	1,45	2	1,84
sacrificar		4,17	3,43	1,03	3	2,67
sacrificio		3,27	3,17	1,9	2,37	2,2
sacrilegio		2,35	1,94	1,28	2,89	1,7
sacrílego		2,2	2,38	1,47	2,67	2,31
sacristán		1,65	1,75	1,39	2,21	1,63
sacristía		1,58	1,74	1,42	2,26	2,17
sacro		1,87	1,06	1,25	1,67	2,13
sacudir		1,7	2,1	1,5	1,75	1,2
sádico		2,37	3,73	1,07	3,03	2,53
saga		1,3	1,1	2,65	1,1	1,2
sagacidad		1,75	1,29	2,42	1,41	1,2
sagaz		1,06	1,23	2,82	1,29	1
sagrado		1,55	1,75	2,1	1,85	2
saharaui		2,05	1,95	1,79	1,35	1,19
sake		1,36	1,71	1,92	1,33	1,27
sal		1,1	1,1	1,7	1,05	1,4
sala		1,25	1,15	1,6	1,15	1,15
salamandra		1,1	2,13	1,97	1,33	2,5
salarial		1,5	1,35	2,2	1,35	1,5
salario		2,2	2	3,53	1,8	1,67
salchicha		1,05	1	2,6	1,2	2
saldar		1,17	2,25	1,79	1,56	1,55
saldo		1,5	1,9	2,45	1,8	1,55
salero		1	1,15	2,53	1,35	1,55
salida		1,7	1,95	2,5	1,55	1,35
saliente		1,35	1,3	1,5	1,5	1,4
salinidad		1	1,16	1,8	1,4	1,56
salir		1,37	1,97	3,63	1,23	1,1
salita		1,11	1,12	2,05	1	1,25
salitre		1,28	1,43	2,13	1,73	1,82
saliva		1,2	1,25	1,85	1,05	2,55
salmo		1,6	1,15	2,07	1,67	2,38
salmón		1,25	1,2	2,65	1,05	1,75
salmonela		2,53	3,05	1	2,05	4,15
salmonelosis		3,32	3,42	1	2,42	4,15
salmones		1,4	1,2	2,65	1,1	1,3
salmonete		1,11	1,05	2,6	1,06	1,42
salón		1,1	1	2,9	1,2	1,2
salsa		1	1,15	2,8	1,1	1,25
salsera		1,05	1,06	2,95	1,2	1,32
saltamontes		1,07	1,83	1,66	1,21	2,72
saltar		1,05	1,55	3,2	1,5	1,05
saltear		1,07	1,1	1,66	1,14	1,03
salto		1,13	2,33	3,07	1,47	1,07
salubridad		1,36	1,5	2,25	1,42	1,38
salud		1,6	2,1	4,23	1,47	1,4
saludable		1,1	1,15	4,2	1,15	1
saludar		1,4	1,4	3,63	1,27	1,1
saludo		1,13	1,27	3,33	1,17	1,13
salvación		1,1	1,35	3,55	1,3	1
salvado		1,2	1,4	3,4	1,2	1,15
salvador		1,1	1,47	3,4	1,1	1
salvadoreño		1,31	1,73	1,79	1,25	1,07
salvaguardar		1,4	1,15	1,95	1,26	1,05
salvaguardia		1,32	1,26	2,17	1,44	1,05
salvaje		1,4	2,9	2,23	1,8	1,4
salvamento		1,4	1,5	3	1,2	1
salvar		1,23	1,83	4,2	1,1	1,03
salve		1,27	1	1,61	1,22	1,21
salvedad		1,29	1,37	2,11	1,44	1,11
samba		1	1	3,45	1,05	1,05
san		1,33	1,08	1,29	1,5	1,08
sanar		1,25	1,1	4,05	1,45	1,2
sanatorio		2,5	2	1,65	1,3	2,65
sanción		2,95	2,65	1,2	3,53	2,3
sancionador		2,4	2,4	1,1	3	2,25
sancionar		2,87	3,07	1,17	3,37	2,13
sandalias		1,05	1	2,5	1,1	1,6
sandía		1,1	1	3,6	1,15	1
sandwichera		1,2	1,05	2,9	1,1	1,3
saneamiento		1,15	1,25	2,5	1,44	1,75
sanear		1,15	1,42	3,25	1,32	1,35
sangrado		2,95	2,65	1,05	2,5	2,75
sangrar		3	3,62	1,21	2,14	2,86
sangre		1,87	2,5	1,43	1,83	2,5
sangŕia		1,63	1,8	3,05	1,8	1,95
sangrienta		3,25	3,55	1,25	2,65	3,1
sangriento		2,87	3,53	1,03	2,23	3,67
sanguijuela		1,07	2,57	1,07	1,3	3,93
sanguinario		2,5	3,75	1,63	3,05	3,45
sanguíneo		1,65	2	1,7	1,45	1,6
sanidad		2,57	2,63	2,63	1,87	1,73
sanitaria		1,6	1,6	2,35	1,55	1,25
sano		1,29	1,42	4,42	1,23	1,16
santa		1,75	1,1	2,25	1,55	1,63
santidad		1,42	1,6	1,7	1,55	2,42
santo		1,23	1,23	1,93	1,23	1,23
santoral		1,5	2,13	1,69	2	1,61
santuario		1,9	1,65	1,75	1,55	2
saña		2,59	2,36	1,6	2,5	2,82
sañalar		1,55	1,45	1,4	1,68	1,45
sapiens		1,6	1,3	1,95	1,11	1,28
sapo		1,4	1,73	1,73	1,03	3,3
saquear		2,95	2,58	1,2	3,7	2,3
saqueo		3,15	3,65	1,11	3,2	2,84
sarampión		2,27	2,7	1,03	1,9	2,77
sarcasmo		1,6	1,45	2,8	2,7	2
sarcástico		1,5	1,55	2,8	2,25	1,85
sarcófago		2	2,26	1,8	1,2	2,65
sardana		1,12	1	2,29	1,11	1,05
sardina		1,2	1,2	1,89	1,25	2,55
sargento		1,75	2,25	1,6	3,05	2,3
sarna		3	2,95	1,14	2,33	3,28
sartén		1,05	1,45	1,95	1,11	1,15
sastre		1,23	1,13	2,3	1	1
satélite		1,3	1,55	2,5	1,3	1,05
satén		1,2	1,4	2,06	1,39	1,36
sátira		2,24	1,68	2,11	2,6	1,94
satírico		1,83	1,65	2,28	2	1,7
satisfacción		1,03	1,1	4,73	1,13	1
satisfacer		1,4	1,3	4,2	1,2	1,05
satisfactoria		1,05	1	4,25	1,05	1,1
satisfecho		1,03	1,07	4,07	1	1
saturación		2,95	2,7	1,25	2,75	1,85
sauce		1,7	1,32	2,21	1,11	1,06
saudí		1,56	2,16	1,9	1,25	1,3
sauna		1,27	1,5	3,33	1,13	1,53
savia		1,1	1,15	2	1,16	1,47
saxo		1,25	1	2,6	1,15	1,05
saxofón		1,2	1,1	3	1,15	1,1
saxofonista		1	1,15	2,55	1,15	1,25
sazón		1,4	1,43	2,14	1,2	1,5
sea		1,33	1,18	2,21	1,1	1
sebo		1,4	1,61	1,58	2,06	3,12
secado		1,45	1,1	1,85	1,15	1,2
secador		1,07	1,27	1,63	1,07	1,07
secano		1,22	1,11	1,69	1,56	1,82
secar		1,25	1,2	2,1	1,2	1,25
sección		1,17	1,4	1,33	1,13	1,17
secesión		1,8	1,75	1,76	2,53	1,5
seco		1,55	1,45	1,79	1,21	1,38
secreción		1,55	2,1	1,5	1,85	3,3
secreta		1,3	2	2	2,3	1,7
secretar		1,42	1,39	1,71	1,81	2,22
secretaria		1,67	1,63	1,93	1,33	1,33
secretaría		1,05	1,35	1,55	1,4	1
secretario		1,33	1,23	1,43	1,13	1,07
secretismo		1,75	2,05	1,58	3,15	2
secreto		2,05	1,9	2,3	2,05	1,5
secta		2,8	3,15	1,1	3,15	3,15
sector		1,1	1,3	1,7	1,05	1,2
sectorial		1,9	1,75	1,25	1,85	1,95
secuela		3,1	2,7	1,3	2,15	1,8
secuencia		1,35	1,35	1,5	1,2	1,1
secuencial		1,1	1,21	1,5	1,35	1,1
secuestrador		2,53	4,37	1	3,77	2,9
secuestrar		3,57	4,47	1,03	4,13	3,1
secuestro		3,7	4,23	1,07	3,7	2,9
secundar		1,06	1,16	2	1,35	1,3
secundaria		1,6	1,2	2,5	1,5	1,55
secundario		1,95	1,3	1,55	1,7	1,4
secuoya		1,28	1,27	2,5	1,27	1,25
sed		2,1	1,83	1,27	1,63	1,6
seda		1,07	1	2,97	1	1,07
sedación		2,8	3	1,1	1,9	2,16
sede		1,47	1,3	1,6	1,65	1,5
sediento		2,37	2,15	1,1	2,15	1,4
sedimentación		1,25	1,35	1,42	1,25	1,37
sedimento		1,5	1,47	1,58	1,3	1,74
seducción		1,13	1,7	3,6	1,3	1,4
seducir		1,13	1,67	3,53	1,1	1,23
seductor		1,13	1,5	2,93	1,3	1,33
seductora		1,45	1,35	3,2	1,3	1,6
segmentación		1,65	1,79	1,53	1,45	1,65
segmento		1	1,05	1,53	1,3	1,25
segregación		2,32	1,9	1,15	2,11	2,2
seguida		1,3	1,45	2	1,45	1,05
seguidor		1,25	1,4	2,4	1,25	1,65
seguimiento		1,45	1,95	1,75	1,8	1,6
seguir		1,1	1,45	2,95	1,3	1,4
según		1,25	1,25	1,8	1,35	1,2
segunda		1,85	1,4	1,7	1,65	1,25
segundo		1,85	1,5	2,05	1,6	1,45
seguridad		1,4	1,8	3,4	1,3	1,13
seguro		1,13	1,4	3,53	1,03	1,03
seísmo		3,05	2,45	1,33	2,28	1,72
selección		1,4	1,25	2,05	1,35	1,75
seleccionador		1,55	1,6	2,35	1,75	1,25
seleccionar		1,4	1,2	1,85	1,8	1,4
selectiva		1,4	2,05	1,75	1,68	1,3
selectividad		2,25	3,05	1,3	2,55	3,2
selecto		1,2	1,55	2,21	2,05	1,79
selenio		1,24	2	1,39	1	1,13
sellar		1,1	1,14	1,21	1,07	1
sello		1,1	1,1	1,95	1,5	1,15
selva		1,21	3	2,9	1,28	1,52
semáforo		1,23	1,4	1,23	1,67	1,17
semana		1,15	1,1	2,55	1,15	1,2
semanal		1,1	1,05	2,5	1,1	1,15
semanario		1,21	1,16	1,31	1,16	1,2
semántica		1,15	1,05	1,8	1,4	1,4
semblante		1,25	1,25	2,16	1,21	1,25
sembrar		1,2	1,1	2,3	1,45	1,4
semejanza		1,1	1,3	2,47	1,2	1,25
semen		1,1	1,4	2,05	1,35	2,8
semestral		1,6	1,8	1,55	1,35	1,42
semestre		1,75	1,8	1,55	1,7	1,65
semi		1,1	1,28	1,26	1,47	1,25
semicircular		1,15	1	1,55	1,2	1,11
semicírculo		1,2	1,1	1,4	1,15	1,15
semifinal		1,55	1,8	3,35	1,4	1
semilla		1,05	1,1	2,1	1,2	1,4
semillita		1,05	1	2,8	1	1,2
seminario		1,45	1,65	1,85	1,45	1,55
seminarista		1,3	1,28	1,75	1,21	1,74
senado		2,15	1,65	1,25	2,35	2,15
senador		1,68	1,4	1,3	2,16	2,45
senadora		1,72	1,59	1,69	2,55	2,34
sencillez		1,6	1,1	3,5	1,25	1,2
sencillo		1,33	1,5	2,73	1,1	1,17
senda		1,16	1,11	2,42	1,16	1,16
senderismo		1,23	1,33	3,53	1,13	1,17
sendero		1,35	1,25	3,65	1,1	1,35
senior		1,6	1,1	2,15	1,28	1,32
seno		1,1	1,07	1,77	1,1	1,07
sensación		1,4	1,4	2,9	1,75	1,42
sensacional		1	1,05	4,15	1,05	1
sensacionalista		1,45	1,75	1,75	2	2,2
sensatez		1,35	1,3	3,45	1,25	1,05
sensato		1,73	1,7	2,87	1,27	1,13
sensibilidad		2,37	2,07	2,8	1,33	1,17
sensibilización		2,2	1,45	2,9	1,1	1,35
sensibilizar		2,6	1,25	3,25	1,2	1,15
sensible		2,35	1,55	2,55	1,35	1,3
sensor		1,2	1,63	2	1,3	1,15
sensorial		1,2	1,4	2,8	1	1,25
sensual		1,05	1,25	3,7	1,25	1,3
sensualidad		1,33	1,5	3,63	1,23	1,2
sentar		1,05	1,05	2,6	1,05	1,15
sentencia		2,4	2,75	1,4	2,9	2,1
sentenciar		2,84	3,1	1,4	2,65	2,15
sentido		1,68	1,2	3,26	1,15	1,05
sentimental		1,85	1,5	3,15	2,05	1,5
sentimentalismo		2,25	1,6	2,7	1,3	1,5
sentimiento		3,33	2,9	3,97	2,47	1,97
sentir		2,58	3,23	4,19	2,45	1,94
seña		1,42	1,32	1,63	1,18	1
señal		1,37	1,93	2,03	1,57	1,3
señalización		1,25	1,2	1,85	1,55	1,05
señor		1,11	1,6	1,8	1,2	1,6
señora		1,2	1,25	2,4	1,2	1,15
señoría		1,45	1,85	1,55	1,8	1,9
señorial		1,35	1,53	2,2	1,65	2,05
señorío		1,7	1,25	1,45	2,45	2,05
señorita		1,25	1,1	2,95	1,3	1,1
señorito		1,25	1,05	1,95	1,8	2,35
separación		4	3,33	1,47	2,47	1,53
separado		2,85	1,9	1,5	1,9	1,7
separador		1,6	1,45	1,4	1,6	1,5
separapáginas		1,21	1,2	1,74	1,37	1,15
separar		2,55	2,15	1,3	1,8	1,35
separatismo		2,05	2	1,6	2,44	2,6
separatista		2,2	2,5	1,35	2,85	2,32
sepia		1,3	1,48	1,81	1,15	2,15
septentrional		1,19	1,31	1,38	1,31	1,12
septiembre		2,2	1,55	1,45	1,95	1,4
séptimo		1,35	1,05	2,25	1,5	1,15
sepulcral		2,8	2,42	1,26	2	2,05
sepulcro		3,7	3,37	1,32	1,85	2,6
sepultura		3,7	2,95	1	2	2,1
sepulturero		3,23	2,17	1,03	1,13	1,43
sequedad		2,3	1,75	1,15	1,95	2,1
sequía		3,17	2,63	1	2,07	1,17
séquito		2	2,07	1,65	2,65	1,94
ser		1,35	1,35	3,25	1,45	1,1
será		1,65	1,35	2	1,1	1,25
serafín		1,28	1,19	1,65	1,22	1,59
serbia		1,4	1,37	1,89	1,11	1,11
serena		1,25	1,05	2,8	1,05	1,35
serenidad		1,34	1,21	3,31	1	1
sereno		1,25	1,15	3,3	1,15	1,05
serial		1,47	1,74	1,5	1,3	1,58
serie		1,15	1,35	3,4	1,15	1,1
seriedad		1,9	1,67	1,33	1,47	1,2
serio		2,33	1,9	1,17	1,83	1,7
sermón		2,15	2	1,2	3,15	2,45
serpiente		1,47	3,13	1,37	1,53	2,77
serranía		1,06	1,5	1,88	1,25	1,06
serrano		1,05	1,15	2,35	1,2	1,4
serrar		1,63	2,47	1,75	2	1,68
serrucho		1,5	1,95	1,47	1,7	1,45
servicial		1,45	1,35	2,65	1,55	1,4
servicio		1,25	1,2	2,2	1,25	1,75
servidor		1,7	1,2	2,25	1,55	1,45
servidumbre		3,1	2,55	1,17	2,97	2,53
servil		1,68	1,47	1,81	1,76	1,58
servilleta		1,1	1	1,6	1	1,43
servir		1,7	1,5	1,25	1,55	1,7
sesenta		1,4	1,4	1,7	1,4	1,4
sesgo		2,11	1,56	1,63	2,17	1,56
sesión		1,3	1,2	2,3	1,15	1,15
seso		1,6	1,89	1,32	1,25	3,25
set		1,11	1,05	2,16	1,44	1,17
setenta		1,7	1,26	1,53	1,1	1,4
setiembre		2,38	1,5	1,73	2,33	1,88
seudónimo		1,3	1,5	2,05	1,6	1,25
severa		2,3	1,95	1,4	2,05	1,68
severidad		2,13	2,63	1,2	2,87	2,13
sevillana		1,2	1	2,5	1,05	1,15
sevillano		1,1	1	3,4	1,1	1,1
sevillista		1,05	1,37	1,75	1,35	1,26
sexenio		1,1	1,11	1,55	1,79	1,5
sexo		1,07	1,37	4,37	1,17	1,2
sexta		1,4	1,25	1,75	1,25	1
sexto		1,25	1	1,55	1,15	1,05
sexual		1,2	1,4	3,55	1,35	1,25
sexualidad		1,13	1,63	3,9	1,23	1,37
sexy		1,13	1,07	4,07	1,13	1,1
shorts		1,1	1,3	2,55	1,15	1,63
show		1,3	1,25	3,5	1,35	1,2
siciliano		1,25	1,44	1,68	1,11	1,3
sida		4,25	4,45	1	3,2	3,5
siderurgia		1,16	1,28	2	1,21	1,41
siderúrgica		1,45	1,89	1,4	1,58	1,25
sidra		1,05	1,05	3,1	1,1	2,1
siembra		1,3	1,25	2,15	1,1	1
siempre		1,85	2,05	3,4	1,6	1,55
sien		1,3	1,21	1,47	1,42	1,4
siendo		1,25	1	2,16	1	1,05
sierra		1,23	2,57	1,57	1,57	1,17
siervo		2,3	2,1	1,32	2,84	2,6
siesta		1,33	1,1	3,6	1,1	1,07
sífilis		3,32	4,04	1,18	2,57	3,57
sigilo		1,28	1,5	2,17	1,45	1,17
sigla		1	1,1	1,75	1,05	1,05
siglo		1,6	1,05	1,95	1,1	1,2
sigma		1,13	1,29	1,69	1,23	1,19
significación		1,45	1,35	2,2	1,45	1,25
significado		1,33	1,63	1,93	1,4	1,3
significante		1,15	1,35	2,45	1,4	1,1
significar		1,25	1,3	2,42	1,2	1,05
significativo		1,7	1,4	3	1,3	1,05
signo		1,2	1,37	1,37	1,3	1,13
siguiente		1,45	1,42	2,3	1,4	1,25
sílaba		1	1	1,7	1,2	1,25
silbar		1,45	1,15	3,65	1,55	1,4
silbato		1,03	1,17	1,73	1,53	1,03
silbido		1,3	1,25	2,37	2,15	1,25
silenciar		1,8	2	1,95	2,3	1,35
silencio		2	2,1	2,65	1,35	1,25
silencioso		2,37	2,2	1,97	1,23	1,23
silicio		1,1	1,06	1,5	1	1,21
silla		1,23	1,13	1,8	1,03	1,07
sillería		1	1	1,24	1,33	1,14
sillón		1,05	1,05	2,8	1,1	1
silogismo		1,54	1,07	1,62	1,18	1
silueta		1,5	2,4	2,45	1,15	1,15
silvestre		1,05	1,1	2,2	1,1	1,35
silvestres		1,15	1,4	3	1,5	1,3
simbólico		1,2	1,1	2,95	1,5	1,45
simbolismo		1,65	1,45	1,95	1,4	1,4
simbolizar		1,3	1,3	2,15	1,3	1,05
símbolo		1,43	1,43	1,87	1,43	1,5
simbología		1,35	1,75	2,3	1,45	1,05
simetría		1,4	1,27	2,47	1,33	1,33
simétrica		1,3	1,1	2	1,15	1,15
simiente		1,1	1,1	1,27	1	1,4
similar		1,48	1,39	1,77	1,32	1,26
similitud		1,15	1,4	1,95	1,15	1,25
simpatía		1,05	1,05	4,25	1	1,05
simpático		1,07	1,1	4,3	1,17	1,03
simple		1,4	1,2	2,95	1,15	1
simplicidad		1,25	1,3	2,85	1,6	1,35
simplificación		1,3	1,3	2,7	1,2	1,35
simplificado		1,6	1,4	2,65	1,15	1,2
simplificar		1,45	1,4	2,95	1,4	1,2
simplista		1,8	1,63	1,74	1,95	2,11
simulación		1,25	1,45	1,58	1,65	1,2
simulacro		1,55	1,9	1,6	1,6	1,1
simulador		1,5	1,9	2,05	1,5	1,3
simular		1,35	1,45	1,7	2,1	1,55
simultánea		1,3	1,3	1,95	1,25	1,05
sinagoga		1,45	1,53	1,63	1,15	1,65
sinceridad		1,2	1,6	4,15	1,35	1,1
sincero		1,28	1,62	4,07	1,24	1,17
sincronización		1,15	1,2	2,4	1,25	1,05
sindical		1,72	1,35	1,8	2,22	1,6
sindicalismo		1,5	1,42	2,25	1,58	2,15
sindicalista		1,4	1,75	1,8	1,95	1,55
sindicato		1,75	1,15	1,8	2,05	1,85
síndrome		2,7	2,75	1,15	1,7	1,95
sinergia		1,25	1,5	2,07	1,27	1
sinfín		2,15	1,85	2	1,7	1,25
sinfonía		1,5	1	3,7	1,3	1,05
sinfónica		1,21	1	2,5	1,16	1,15
singular		1,26	1,42	2,05	1,1	1,3
singularidad		1,3	1,3	2,4	1,25	1,15
siniestra		2,2	3,05	1,2	2,05	2,16
siniestrado		3,35	3,4	1,15	2,65	2,37
siniestralidad		2,8	3,65	1,2	2,6	2,65
siniestro		2,83	3,93	1,17	3	2,6
sinnúmero		1,28	1,33	1,95	1,26	1,29
sinónimo		1	1,15	1,7	1,05	1,05
sintáctica		1,05	1,17	1,35	1,35	1,8
sintáctico		1,42	1,31	1,58	1,38	1,5
sintagma		1,16	1,11	1,65	1,2	1,4
sintaxis		1	1,15	1,4	1,55	1,95
sintético		1,45	1,58	1,6	1,5	1,45
sintetizador		1,05	1,6	1,95	1,15	1,42
sintetizar		1,15	1,15	2,6	1,1	1,15
síntoma		2,85	3	1,42	1,95	2,3
sintonía		1,65	1,1	3,8	1,1	1,05
sinusitis		2,71	2,55	1,31	2,65	2,61
sinvergüenza		2,9	1,95	1,65	3,7	2,7
siquiera		1,42	1,26	1,44	1	1,11
sirena		1,23	1,77	2	1,1	1,1
sirio		3,1	1,25	1,42	1,65	1,4
sirvienta		2,75	1,6	1,35	2	1,8
sirviente		2,63	1,45	1,35	1,95	1,95
sismo		2,17	3,13	1,37	2	1,4
sistema		1,8	1,6	1,35	1,85	1,65
sistemática		1,74	1,53	1,75	1,6	1,3
sistemático		1,38	1,45	1,45	1,34	1,28
sitio		1,4	1,3	2,2	1,3	1,05
situación		2,2	2,27	2,13	1,9	1,77
situar		1,3	1,3	1,75	1,16	1,25
snob		1,55	1,14	1,32	1,55	2,45
snowboard		1,05	1,9	3,26	1,15	1,05
soberanía		1,8	1,8	1,95	2,35	2
soberbia		2,79	2	1,53	3,1	2,95
soberbio		2,4	1,79	1,95	3,05	2,7
sobornar		2,7	2,17	1,17	3,87	3,23
soborno		3,27	2,72	1	4,17	3,5
sobra		2,35	1,3	1,5	1,45	1,7
sobrante		2,4	1,3	1,6	2,05	1,55
sobrecamisa		1	1,25	1,68	1,18	1,32
sobrecarga		2,1	2,45	1,25	2,2	1,55
sobrecogido		2,7	2,57	1,33	1,37	1,17
sobrellevar		1,8	1,6	2,55	1,42	1,65
sobremanera		1,06	1,11	1,53	1,5	1,29
sobremesa		1,15	1,15	3,3	1,1	1,05
sobrenatural		1,35	2,45	2,4	1,45	1,45
sobrenombre		1,1	1,42	2	1,45	1,55
sobrepasar		1,89	2,4	2,2	2,45	2,4
sobrepeso		3,55	3,05	1,1	2,9	2,05
sobreponer		1,65	1,45	1,65	1,85	1,25
sobresaliente		1,03	1,23	4,67	1,17	1,23
sobresalir		1,24	1,38	3,55	1,21	1,14
sobresaltado		1,5	3,13	1,57	2,07	1,33
sobresaltar		1,75	2,2	2,3	2,1	1,4
sobresalto		1,6	2,55	1,7	2,25	1,6
sobretodo		1,2	1,75	1,8	1,75	1,25
sobrevenir		1,63	1,75	2,18	1,47	1,15
sobreviviente		1,7	1,85	3,9	1,2	1,42
sobrevivir		2	2,83	3,77	1,47	1,2
sobriedad		1,35	1,25	2,25	1,67	1,35
sobrina		1,05	1	3,25	1	1,05
sobrino		1,1	1	3,25	1,2	1
sobrio		1,5	1,2	3,15	1,45	1,35
socava		1,3	1,83	1,14	1,27	1
socavar		1,75	1,56	1,11	1,81	1,93
sociable		1,23	1,3	3,8	1,27	1,13
socialdemocracia		1,4	1,58	2,05	1,44	1,45
socialdemócrata		1,1	1,25	2,2	1,9	1,75
socialismo		1,25	1,2	2	1,45	1,45
socialista		1,65	1,25	2,3	2,25	1,4
socialización		1,2	1,5	3,2	1,35	1,3
sociedad		2,37	1,73	2,23	2,07	2,47
socio		1,05	1,1	2,5	1,26	1,05
sociocultural		1,21	1,15	3	1,11	1,2
socioeconómico		1,65	1,4	1,65	1,35	1,55
sociología		1,2	1,25	2,3	1,4	1,2
sociológico		1,17	1,3	2,47	1,2	1,1
sociólogo		1,3	1,42	2,85	1,37	1,1
socorrer		1,67	2,67	2,27	1,33	1,13
socorro		2,93	3,87	1,33	1,57	1,3
soda		1,19	1,2	1,47	1,22	1,6
sódico		1,24	1,94	1,82	1,12	1,18
sodio		1,1	1,15	1,5	1,2	1,7
sofá		1,27	1,03	3,33	1,03	1,03
sofisticación		1,11	1,1	2,85	1,83	1,3
sofocante		2,35	2,4	1,3	2,5	2,4
sofocar		2,3	2,25	1,55	1,95	1,8
software		1,4	1,25	2,4	1,3	1,15
soga		3,14	3,62	1,14	2,62	1,62
soja		1,05	1,05	2,25	1	2,05
sol		1,2	1,3	4,7	1,07	1
sola		3,85	2,95	1,55	2,25	1,75
solana		1,53	1,33	2,06	1,53	1,47
solapa		1,2	1,16	1,4	1,2	1,15
solar		1,28	1,62	2,9	1,14	1,14
solárium		1,16	1,44	2,63	1,11	1,47
soldadito		1,75	1,4	1,9	1,15	1,2
soldado		2,67	2,3	1,77	2	1,37
soldadora		1,11	1,4	1,89	1,35	1,35
soldadura		1,25	1,32	1,65	1,55	1,26
soleado		1,3	1,27	3,77	1,37	1,23
soledad		4,2	3,27	1,33	1,93	1,43
solemne		1,82	1,32	2,04	1,14	1,07
solemnidad		1,84	1,42	2,06	1,63	1,3
soler		1	1	2	1,31	1,12
solicitar		1,2	1,35	2	1,4	1,2
solicitud		1,15	1,35	2,2	1,5	1,15
sólida		1,6	1,35	2,15	1,25	1,2
solidaria		1,35	1,1	3,25	1,25	1
solidaridad		1,33	1,17	4,13	1,03	1,03
solidez		1,1	1,05	2,1	1,6	1,1
sólido		1,25	1,16	1,89	1,32	1,1
solista		1,4	1	2,7	1,05	1,1
solitario		4,07	2,53	1,33	1,7	1,47
sollozar		4,33	2,43	1,27	2,2	1,37
sollozo		3,47	2,11	1,11	1,87	1,72
solo		3,6	2,63	1,5	1,43	1,3
sólo		2,95	2,35	1,5	1,75	1,7
